market_id,created_at,actual_delivery_time,store_id,store_primary_category,order_protocol,total_items,subtotal,num_distinct_items,min_item_price,max_item_price,total_onshift_dashers,total_busy_dashers,total_outstanding_orders,estimated_order_place_duration,estimated_store_to_consumer_driving_duration
3,2/4/15 18:48,2/4/15 19:51,963,breakfast,1,6,6260,3,255,1495,7,6,6,446,110
3,1/30/15 17:57,1/30/15 19:07,963,breakfast,1,2,1615,2,275,1175,5,7,8,446,145
3,2/3/15 19:37,2/3/15 20:19,963,breakfast,1,1,1325,1,1025,1025,21,17,16,446,513
3,2/16/15 19:28,2/16/15 20:20,963,breakfast,1,2,2827,2,1096,1495,26,23,34,446,369
3,1/25/15 16:02,1/25/15 16:50,963,breakfast,1,1,1195,1,1195,1195,2,2,4,446,312
3,1/27/15 19:24,1/27/15 20:17,963,breakfast,4,2,1615,2,255,1325,17,18,21,446,393
3,2/13/15 18:28,2/13/15 18:59,963,breakfast,1,2,2025,2,550,1475,8,4,6,446,254
1,2/1/15 23:17,2/2/15 0:00,132,fast,4,3,3429,3,265,2699,9,10,14,251,158
1,1/29/15 2:59,1/29/15 3:44,132,fast,4,3,1003,3,-86,1066,24,29,38,251,721
1,2/12/15 4:02,2/12/15 4:44,132,fast,4,2,1698,2,799,899,28,29,26,251,118
1,1/25/15 22:36,1/25/15 23:33,132,fast,4,4,1943,4,174,763,11,16,17,251,370
1,2/5/15 3:35,2/5/15 5:37,132,fast,4,2,1478,2,479,999,25,27,49,251,721
1,1/25/15 1:54,1/25/15 3:08,132,fast,4,2,958,2,359,599,20,21,19,251,765
1,1/27/15 1:57,1/27/15 2:43,132,fast,4,10,2977,7,95,479,18,18,15,251,745
1,2/15/15 20:41,2/15/15 21:32,132,fast,4,1,479,1,479,479,11,11,15,251,279
1,2/8/15 1:55,2/8/15 2:40,132,fast,4,1,799,1,799,799,23,23,16,251,746
1,2/16/15 1:16,2/16/15 2:52,132,fast,4,24,3190,8,0,699,17,17,24,251,585
1,2/15/15 22:44,2/15/15 23:42,132,fast,4,2,3868,2,1049,2819,16,11,6,251,693
1,2/17/15 1:46,2/17/15 2:43,132,fast,4,9,2712,6,95,479,11,11,6,251,773
1,2/3/15 3:36,2/3/15 5:13,132,fast,4,7,1223,5,0,649,22,22,48,251,384
1,2/2/15 2:13,2/2/15 3:30,132,fast,4,1,2699,1,2699,2699,18,20,30,251,558
1,1/25/15 21:38,1/25/15 22:14,132,fast,4,6,958,6,0,599,17,9,9,251,765
1,1/25/15 21:46,1/25/15 22:06,132,fast,4,1,2699,1,2699,2699,18,10,10,251,671
1,2/12/15 0:24,2/12/15 1:22,132,fast,4,4,792,4,75,359,13,7,6,251,895
1,2/2/15 2:05,2/2/15 3:15,3427,japanese,1,3,3300,3,700,1500,18,20,28,446,507
1,1/28/15 4:29,1/28/15 5:00,3427,japanese,1,4,4400,4,700,1400,18,20,20,446,398
1,2/7/15 3:04,2/7/15 4:15,3427,japanese,1,6,4600,5,400,1600,26,25,28,446,443
4,2/14/15 17:33,2/14/15 18:07,517,american,3,3,1895,3,295,975,11,3,3,251,518
4,2/17/15 18:17,2/17/15 18:44,517,american,3,2,1220,2,295,925,8,7,6,251,473
4,2/3/15 21:21,2/3/15 21:53,517,american,3,2,2175,2,1025,1150,21,21,22,251,491
4,2/5/15 16:12,2/5/15 16:52,517,american,3,4,3040,3,295,1125,6,3,4,251,594
4,1/26/15 20:53,1/26/15 21:34,517,american,3,2,2400,2,1125,1125,32,54,47,251,140
4,2/15/15 19:59,2/15/15 21:01,517,american,3,12,11130,11,295,1225,31,27,33,251,194
4,2/10/15 21:24,2/10/15 21:57,517,american,3,2,2320,2,1125,1195,28,26,25,251,210
4,1/26/15 18:04,1/26/15 18:42,517,american,3,2,2370,2,1095,1125,4,25,7,251,518
1,2/5/15 21:03,2/5/15 21:47,2769,american,5,1,995,1,995,995,21,22,17,251,193
1,1/28/15 22:42,1/28/15 23:14,2769,american,5,2,1240,2,245,895,13,8,9,251,779
1,2/11/15 19:49,2/11/15 20:22,2769,american,5,2,2140,2,995,1145,17,15,13,251,666
1,2/11/15 19:49,2/11/15 20:22,2769,american,5,2,2140,2,995,1145,18,15,13,251,666
1,2/6/15 19:49,2/6/15 20:32,2769,american,5,3,2635,3,495,1145,19,20,22,251,417
1,2/3/15 20:04,2/3/15 21:05,1807,vietnamese,1,2,1450,2,625,825,7,7,4,446,518
1,2/6/15 22:16,2/6/15 23:28,1807,vietnamese,1,1,825,1,825,825,3,3,3,446,615
1,1/27/15 19:14,1/27/15 20:00,1807,vietnamese,1,4,4540,3,804,1017,5,6,8,446,521
1,2/5/15 1:01,2/5/15 1:39,1807,vietnamese,1,2,1750,2,625,875,6,5,5,446,745
1,1/28/15 4:06,1/28/15 4:45,1807,vietnamese,1,3,2400,3,625,950,4,4,3,446,334
1,2/11/15 0:04,2/11/15 0:38,1807,vietnamese,1,2,1800,2,625,875,0,0,0,446,703
1,2/5/15 4:44,2/5/15 5:32,1807,vietnamese,1,2,1370,2,495,875,5,8,8,446,741
1,1/30/15 2:37,1/30/15 3:14,1807,vietnamese,1,3,1870,3,495,825,8,5,5,446,664
1,2/12/15 3:14,2/12/15 3:44,1807,vietnamese,1,3,2070,3,495,950,6,7,7,446,475
1,2/4/15 23:07,2/4/15 23:41,1807,vietnamese,1,1,825,1,825,825,1,1,2,446,615
1,1/23/15 21:46,1/23/15 22:17,1807,vietnamese,1,4,2940,3,495,875,5,5,4,446,615
1,2/2/15 18:15,2/2/15 18:49,1807,vietnamese,4,1,825,1,825,825,2,0,0,446,615
1,2/13/15 18:59,2/13/15 19:43,1807,vietnamese,1,5,5425,3,875,875,3,3,2,446,518
1,1/27/15 21:03,1/27/15 21:35,1807,vietnamese,1,3,2425,3,625,875,5,4,1,446,701
1,1/22/15 2:19,1/22/15 3:22,1807,vietnamese,1,2,1500,2,625,875,3,3,4,446,951
1,2/4/15 21:00,2/4/15 21:47,1807,vietnamese,1,4,3500,3,875,875,9,9,5,446,255
1,2/10/15 1:52,2/10/15 2:39,1807,vietnamese,1,3,2125,3,625,875,6,7,5,446,144
1,2/3/15 22:30,2/3/15 23:44,1807,vietnamese,1,2,1454,2,666,1019,11,12,8,446,620
1,1/31/15 20:52,1/31/15 21:49,1498,other,1,3,2685,2,795,825,28,28,26,446,751
1,2/6/15 2:41,2/6/15 3:18,1498,other,1,1,1500,1,1375,1375,64,61,63,446,207
1,1/31/15 20:54,1/31/15 21:50,1498,other,1,1,775,1,775,775,28,28,26,446,751
1,1/27/15 0:26,1/27/15 1:16,1498,fast,1,3,1279,3,125,855,21,22,22,446,599
1,2/4/15 18:19,2/4/15 18:44,1498,other,1,1,920,1,795,795,10,4,4,446,190
1,2/8/15 23:59,2/9/15 0:55,5226,cajun,1,6,2495,3,75,1100,7,7,7,446,820
1,1/26/15 2:51,1/26/15 3:45,5226,cajun,1,7,4250,4,200,1100,12,12,19,446,118
2,1/25/15 22:35,1/25/15 23:10,1904,sandwich,2,3,3279,3,858,936,69,83,60,251,398
2,1/25/15 22:25,1/25/15 23:11,1904,sandwich,2,3,3585,2,795,795,64,73,52,251,545
2,1/26/15 0:23,1/26/15 0:50,1904,sandwich,2,3,3385,3,795,795,59,76,91,251,299
2,2/8/15 3:33,2/8/15 4:14,1904,sandwich,2,1,1495,1,795,795,132,125,185,251,567
2,1/21/15 23:52,1/22/15 0:20,1904,sandwich,2,1,1895,1,695,695,25,24,32,251,317
2,1/25/15 21:22,1/25/15 21:56,1904,sandwich,2,3,1990,3,400,795,71,81,45,251,449
2,1/29/15 3:43,1/29/15 4:19,1904,sandwich,2,2,2190,2,795,1195,85,69,101,251,618
2,2/9/15 2:15,2/9/15 3:12,1904,sandwich,2,3,2885,3,795,795,127,101,169,251,733
2,1/24/15 22:04,1/24/15 22:59,1904,sandwich,2,3,3585,3,795,795,53,61,73,251,426
2,1/23/15 20:17,1/23/15 21:08,1904,sandwich,2,3,2690,2,300,1195,58,61,87,251,479
2,2/2/15 0:55,2/2/15 1:23,1904,sandwich,2,2,2090,2,795,795,70,67,76,251,340
2,2/11/15 2:07,2/11/15 3:03,1904,sandwich,2,1,895,1,795,795,103,65,95,251,760
2,2/2/15 4:47,2/2/15 5:37,1904,sandwich,2,2,1590,2,795,795,54,58,92,251,610
2,2/6/15 19:33,2/6/15 20:17,1904,sandwich,2,1,1495,1,795,795,60,56,72,251,565
2,2/12/15 2:33,2/12/15 3:09,1904,sandwich,2,3,2790,2,400,1195,125,97,144,251,123
2,1/25/15 21:59,1/25/15 22:02,1904,sandwich,2,1,1195,1,1195,1195,60,74,51,251,218
2,1/25/15 21:05,1/25/15 21:38,1904,sandwich,2,2,3090,2,795,795,71,71,39,251,603
2,1/25/15 21:22,1/25/15 21:48,1904,sandwich,2,2,1795,2,400,795,71,81,45,251,344
3,2/8/15 2:09,2/8/15 2:50,1904,fast,5,1,1395,1,795,795,133,92,149,251,576
2,1/24/15 0:19,1/24/15 0:56,1904,sandwich,2,1,895,1,795,795,26,22,29,251,576
2,1/31/15 3:40,1/31/15 4:19,1904,sandwich,2,4,3585,4,400,1195,126,125,225,251,377
2,1/24/15 2:53,1/24/15 3:51,1904,sandwich,2,1,1395,1,795,795,131,130,230,251,132
2,2/17/15 2:08,2/17/15 2:48,1904,sandwich,2,2,1600,1,800,800,102,86,104,251,559
2,1/22/15 21:09,1/22/15 22:04,1904,sandwich,2,2,2690,2,795,795,39,46,62,251,531
2,2/12/15 2:17,2/12/15 3:00,1904,sandwich,2,2,1695,2,500,1195,118,99,145,251,805
2,2/14/15 3:05,2/14/15 4:15,1904,sandwich,2,2,1695,2,300,795,149,138,247,251,639
2,2/7/15 3:37,2/7/15 4:37,1904,sandwich,2,3,2685,3,795,1095,129,136,232,251,506
2,1/29/15 23:56,1/30/15 0:34,1904,sandwich,2,3,2090,3,400,795,31,27,30,251,914
1,2/16/15 21:57,2/16/15 22:24,2273,steak,1,3,2700,3,950,1750,17,16,17,446,626
3,2/8/15 22:25,2/8/15 23:20,4655,thai,5,3,2285,3,295,995,6,5,5,251,824
3,2/17/15 2:04,2/17/15 2:51,4655,thai,5,2,1690,2,495,995,10,9,13,251,321
3,2/5/15 0:25,2/5/15 0:49,4655,thai,5,1,1491,1,585,819,7,7,13,251,423
3,1/27/15 21:32,1/27/15 22:03,4655,thai,5,2,1690,2,695,795,5,2,2,251,384
3,2/14/15 20:12,2/14/15 21:20,4655,thai,5,1,995,1,995,995,7,7,7,251,335
3,1/30/15 4:48,1/30/15 5:34,4655,thai,5,2,1395,2,100,995,3,3,3,251,605
3,2/13/15 21:14,2/13/15 21:41,4655,thai,5,2,1290,2,495,795,7,6,8,251,91
3,2/15/15 3:42,2/15/15 4:48,4655,thai,5,2,2090,2,995,995,14,14,21,251,378
3,2/7/15 3:41,2/7/15 3:58,4655,thai,5,4,2980,4,495,995,17,13,13,251,242
3,2/5/15 2:27,2/5/15 3:16,4655,thai,5,3,1590,3,100,795,10,11,13,251,211
3,2/15/15 21:31,2/15/15 21:51,4655,thai,5,2,1290,2,295,995,6,5,7,251,138
3,2/16/15 4:01,2/16/15 4:47,4655,thai,5,4,2280,3,295,995,16,16,18,251,237
3,2/8/15 22:37,2/8/15 23:45,4655,thai,5,6,4030,6,100,995,5,5,6,251,804
3,2/15/15 23:23,2/15/15 23:47,4655,thai,5,4,3980,3,695,995,10,7,5,251,437
3,2/2/15 1:54,2/2/15 2:58,4655,thai,5,3,3140,3,150,1495,14,14,19,251,843
3,2/2/15 2:08,2/2/15 3:39,4655,thai,5,2,1690,2,695,995,14,15,25,251,134
3,2/7/15 2:24,2/7/15 3:15,4655,thai,5,5,4675,5,695,995,17,15,17,251,1018
3,1/24/15 4:13,1/24/15 5:04,4655,thai,5,2,2290,2,595,995,9,11,14,251,423
3,1/26/15 2:09,1/26/15 2:31,4655,thai,5,3,2240,3,350,995,15,9,9,251,258
3,2/3/15 3:25,2/3/15 4:08,4655,thai,5,3,2785,3,695,995,9,9,12,251,233
3,2/4/15 4:41,2/4/15 5:04,4655,thai,5,2,2490,2,995,995,4,2,2,251,439
3,1/25/15 2:32,1/25/15 3:32,6922,pizza,1,5,6900,5,900,1800,8,7,6,446,271
3,2/18/15 3:22,2/18/15 3:49,6922,pizza,1,2,1950,2,350,1600,9,7,6,446,331
3,1/23/15 2:05,1/23/15 2:48,6922,pizza,1,2,3600,2,1800,1800,7,7,7,446,479
3,2/18/15 3:35,2/18/15 4:13,6922,pizza,1,4,4600,3,800,1800,8,4,4,446,392
3,2/16/15 1:17,2/16/15 2:17,6922,pizza,1,2,3300,2,1400,1900,6,6,6,446,480
3,2/8/15 21:04,2/8/15 21:30,6922,pizza,1,1,1600,1,1600,1600,5,2,4,446,293
3,1/25/15 2:43,1/25/15 3:50,6922,pizza,1,3,4400,3,1200,1800,8,8,10,446,375
4,1/23/15 22:53,1/23/15 23:38,4753,burger,1,2,1577,2,549,1028,9,8,8,446,336
4,1/29/15 2:45,1/29/15 3:26,4753,burger,1,3,2059,3,300,1059,76,59,77,446,321
4,2/4/15 3:22,2/4/15 3:57,4753,burger,1,3,3464,3,1059,1210,57,49,63,446,402
4,2/5/15 1:16,2/5/15 2:32,4753,burger,1,2,2198,2,1069,1129,34,31,36,446,447
4,1/26/15 21:05,1/26/15 21:52,4753,burger,1,2,1698,1,699,699,28,52,44,446,620
4,1/24/15 0:57,1/24/15 1:41,4753,burger,1,3,3977,3,1129,1299,35,31,35,446,566
4,2/2/15 4:34,2/2/15 5:44,4753,burger,1,2,1528,2,399,1029,33,33,38,446,650
4,2/15/15 23:12,2/16/15 0:07,4753,burger,1,2,2345,2,1150,1195,22,20,26,446,428
4,2/15/15 3:17,2/15/15 4:33,4753,burger,1,1,1069,1,1069,1069,69,69,133,446,613
4,1/26/15 20:56,1/26/15 21:41,4753,burger,1,1,1128,1,1028,1028,32,54,47,446,358
4,2/16/15 1:20,2/16/15 2:06,4753,burger,1,2,2219,2,1069,1150,50,46,83,446,329
4,1/22/15 0:11,1/22/15 0:42,4753,burger,1,3,3376,3,700,1399,28,11,11,446,122
4,2/11/15 21:38,2/11/15 22:16,4753,burger,1,3,2209,3,399,1210,24,24,25,446,792
4,1/27/15 3:20,1/27/15 4:10,4753,burger,1,2,2047,2,399,1150,48,69,54,446,706
4,2/9/15 5:29,2/9/15 6:03,4753,burger,1,2,1769,2,700,1069,15,12,12,446,630
4,2/3/15 0:15,2/3/15 0:52,4753,burger,1,3,2948,2,399,1150,12,14,26,446,433
4,2/11/15 21:08,2/11/15 22:14,4753,burger,1,4,3278,4,399,1210,27,28,33,446,545
4,1/27/15 20:28,1/27/15 21:04,4753,burger,1,2,2010,2,700,1210,40,40,47,446,330
4,2/5/15 2:52,2/5/15 3:27,4753,burger,1,2,1959,2,900,1059,54,53,103,446,299
4,1/30/15 22:32,1/30/15 23:13,4753,burger,1,2,2047,2,699,1099,11,15,15,446,460
4,2/14/15 23:05,2/14/15 23:33,4753,burger,1,3,3068,3,900,1099,22,20,21,446,370
4,1/31/15 3:20,1/31/15 4:47,4753,burger,1,2,2505,2,1195,1210,70,67,130,446,522
4,1/25/15 3:44,1/25/15 4:35,4753,burger,1,4,3438,3,300,1195,47,71,104,446,450
4,1/25/15 4:59,1/25/15 5:34,4753,burger,1,5,4653,5,329,1195,22,42,35,446,513
4,1/25/15 22:59,1/25/15 23:43,4753,burger,4,3,2107,3,329,979,28,41,20,446,500
4,2/16/15 1:08,2/16/15 1:55,4753,burger,1,3,2198,3,399,1099,45,43,66,446,466
4,2/3/15 0:04,2/3/15 0:54,4753,burger,1,4,2397,3,399,1099,13,12,25,446,505
4,2/7/15 23:20,2/7/15 23:55,4753,burger,1,2,2128,2,1029,1099,17,13,14,446,534
4,2/13/15 1:48,2/13/15 2:25,4753,burger,1,2,2643,1,1257,1327,62,54,79,446,370
4,1/27/15 21:09,1/27/15 21:44,4753,burger,1,2,2224,2,1029,1195,34,25,23,446,496
4,2/9/15 2:16,2/9/15 3:03,4753,burger,1,2,2639,2,1210,1429,64,60,92,446,622
2,2/5/15 2:21,2/5/15 3:07,1148,indian,3,3,3400,3,1000,1200,58,51,79,251,645
2,2/17/15 4:10,2/17/15 4:57,1148,indian,3,4,2350,4,350,1200,42,41,48,251,642
2,2/5/15 4:23,2/5/15 5:16,1148,indian,3,2,2400,1,1200,1200,38,42,70,251,557
2,2/6/15 1:43,2/6/15 2:08,1148,indian,3,2,2200,2,1000,1200,60,45,45,251,343
2,2/15/15 20:07,2/15/15 20:28,1148,indian,3,4,4600,4,1000,1200,25,25,31,251,414
2,2/18/15 2:15,2/18/15 2:54,1148,thai,3,3,3400,3,1000,1200,54,45,59,251,765
2,1/21/15 20:26,1/21/15 21:12,1148,indian,3,6,9100,3,1200,1400,37,37,53,251,251
2,1/28/15 20:15,1/28/15 20:46,1148,indian,3,1,1450,1,1200,1200,51,44,54,251,455
2,2/7/15 19:41,2/7/15 20:20,1148,indian,3,3,2750,3,350,1200,27,29,35,251,317
2,2/8/15 2:00,2/8/15 2:37,1148,indian,3,3,2950,3,350,2000,51,39,67,251,731
2,2/7/15 1:00,2/7/15 1:33,1148,indian,3,3,3700,3,1200,1300,32,23,24,251,533
2,2/3/15 20:39,2/3/15 21:27,1148,indian,3,2,2000,2,800,1200,37,40,57,251,740
2,2/1/15 3:58,2/1/15 4:44,1148,indian,3,2,1550,2,350,1200,36,35,63,251,773
2,2/8/15 3:12,2/8/15 3:48,1148,indian,3,6,3600,4,250,1200,56,55,91,251,820
2,1/25/15 3:00,1/25/15 3:55,1148,indian,3,1,1200,1,1200,1200,47,57,83,251,652
2,1/31/15 3:33,1/31/15 4:46,1148,indian,3,4,4700,3,1100,1200,48,46,96,251,631
2,2/4/15 1:55,2/4/15 2:26,1148,indian,3,3,2012,3,402,1384,49,49,51,251,458
2,2/15/15 1:17,2/15/15 1:58,1148,indian,3,5,3450,4,250,1200,36,34,39,251,664
2,1/26/15 20:03,1/26/15 20:57,1148,indian,3,2,1550,2,450,1100,29,39,48,251,427
2,2/4/15 2:09,2/4/15 2:32,1148,indian,3,1,1100,1,1100,1100,47,45,53,251,447
2,2/4/15 0:43,2/4/15 1:21,1148,indian,3,3,1900,2,450,1000,13,12,16,251,756
2,2/5/15 3:41,2/5/15 4:43,1148,indian,3,4,3050,3,300,2000,53,56,85,251,386
2,1/27/15 3:20,1/27/15 4:01,1148,indian,3,3,2100,3,450,1200,40,50,64,251,458
2,2/7/15 3:50,2/7/15 4:30,1148,indian,3,1,1200,1,1200,1200,56,54,97,251,471
2,2/9/15 4:13,2/9/15 4:52,1148,indian,3,6,3950,4,250,1200,37,45,66,251,552
2,2/12/15 3:09,2/12/15 3:39,1148,indian,3,1,2000,1,2000,2000,62,63,103,251,222
2,1/30/15 2:03,1/30/15 2:45,1148,indian,3,6,4550,3,250,1300,54,44,65,251,468
2,2/3/15 20:07,2/3/15 20:55,1148,indian,3,3,3400,3,1000,1200,40,37,51,251,315
2,2/16/15 1:28,2/16/15 2:00,1148,indian,3,7,5750,7,350,1200,41,38,54,251,745
2,1/29/15 3:14,1/29/15 3:52,1148,indian,3,2,1700,2,250,1200,59,37,56,251,709
2,1/24/15 2:17,1/24/15 2:57,1148,indian,3,2,1450,2,350,1100,50,52,84,251,447
2,1/26/15 1:24,1/26/15 2:04,1148,indian,3,3,1700,3,350,1000,32,43,34,251,870
2,1/22/15 20:30,1/22/15 21:13,1148,indian,3,10,9729,9,288,1498,38,44,67,251,521
2,2/18/15 2:01,2/18/15 2:32,1148,indian,3,1,1200,1,1200,1200,51,46,57,251,624
2,2/17/15 2:18,2/17/15 3:00,1148,indian,3,2,1450,2,250,1200,36,36,52,251,516
NA,2/17/15 2:17,2/17/15 3:15,1148,NA,NA,3,3400,3,1000,1200,36,36,52,251,653
2,1/25/15 20:27,1/25/15 20:55,1148,indian,3,3,3350,3,350,2000,39,42,32,251,400
2,2/2/15 19:38,2/2/15 20:15,1148,indian,3,2,1350,2,250,1100,34,32,41,251,606
2,1/26/15 20:31,1/26/15 21:19,1148,indian,3,3,2750,3,350,1200,30,40,44,251,536
5,1/30/15 4:08,1/30/15 4:44,1148,indian,5,2,2200,2,1000,1200,54,51,70,251,668
2,2/18/15 1:28,2/18/15 2:30,1148,indian,3,10,10950,9,250,1300,31,30,40,251,494
2,2/16/15 20:59,2/16/15 21:49,1148,indian,3,7,3900,6,300,1200,35,34,40,251,434
2,2/6/15 3:23,2/6/15 4:13,1148,indian,3,1,1100,1,1100,1100,69,56,79,251,465
2,2/8/15 0:53,2/8/15 1:13,1148,indian,3,2,2400,2,1200,1200,32,27,29,251,422
2,1/23/15 3:05,1/23/15 3:54,1148,indian,3,2,2000,2,800,1200,51,57,82,251,428
2,2/8/15 20:12,2/8/15 21:11,1148,japanese,1,5,4750,4,350,1200,24,24,37,251,991
2,2/4/15 2:47,2/4/15 3:28,1148,indian,3,2,2200,1,1100,1100,48,48,70,251,336
6,1/23/15 4:15,1/23/15 5:04,1148,mediterranean,3,10,8900,9,350,1300,37,37,48,251,550
2,2/5/15 3:17,2/5/15 3:49,1148,indian,3,1,1200,1,1200,1200,60,59,90,251,469
2,2/16/15 3:12,2/16/15 3:51,1148,indian,3,2,2200,2,1000,1200,47,47,101,251,653
2,2/12/15 2:50,2/12/15 3:19,1148,indian,3,2,1550,2,350,1200,62,52,86,251,440
2,2/16/15 2:22,2/16/15 3:15,1148,indian,3,4,3300,2,450,1200,56,53,92,251,664
2,1/29/15 3:38,1/29/15 4:08,1148,indian,3,2,2400,2,1200,1200,52,36,52,251,441
1,2/10/15 3:33,2/10/15 4:17,4320,japanese,1,4,7059,4,1330,2364,44,46,51,446,648
1,2/11/15 4:36,2/11/15 5:03,4320,japanese,1,4,6400,4,1400,1900,22,18,18,446,532
1,2/17/15 3:02,2/17/15 3:51,4320,japanese,1,8,11600,7,500,3700,54,41,51,446,348
4,2/13/15 2:28,2/13/15 3:16,6132,mexican,2,3,3600,3,800,1400,114,102,149,251,283
2,1/25/15 0:32,1/25/15 1:30,4062,barbecue,3,1,4375,1,4375,4375,25,32,26,251,748
2,1/24/15 2:52,1/24/15 4:03,4062,barbecue,3,1,1525,1,1525,1525,55,54,98,251,683
2,1/26/15 0:29,1/26/15 1:13,4062,barbecue,3,5,4635,4,395,1595,30,39,25,251,675
2,2/3/15 3:26,2/3/15 4:43,4062,barbecue,3,2,1820,2,395,1425,40,39,72,251,584
2,1/25/15 0:13,1/25/15 1:01,4062,barbecue,3,7,2825,2,275,425,20,32,24,251,702
2,1/28/15 1:28,1/28/15 2:09,4062,barbecue,3,2,3190,2,595,2195,32,33,33,251,690
2,1/28/15 20:11,1/28/15 20:43,4062,barbecue,3,2,3620,2,1425,1995,50,45,49,251,390
